player_champion,player_lane,grupo_maestria,binary_win
Urgot,MIDDLE,Alta,0.6666666666666666
Urgot,MIDDLE,Baixa,0.6666666666666666
Urgot,NONE,Alta,0.8
Urgot,NONE,Baixa,0.6666666666666666
Urgot,TOP,Alta,0.4262295081967213
Urgot,TOP,Baixa,0.23529411764705882
Varus,BOTTOM,Alta,0.553072625698324
Varus,BOTTOM,Baixa,0.4393305439330544
Varus,JUNGLE,Alta,0.5714285714285714
Varus,JUNGLE,Baixa,0.875
Varus,MIDDLE,Alta,0.47058823529411764
Varus,MIDDLE,Baixa,0.39285714285714285
Varus,NONE,Alta,0.5142857142857142
Varus,NONE,Baixa,0.48936170212765956
Varus,TOP,Alta,0.5555555555555556
Varus,TOP,Baixa,0.5555555555555556
Vayne,BOTTOM,Alta,0.5234375
Vayne,BOTTOM,Baixa,0.4316546762589928
Vayne,JUNGLE,Alta,0.6666666666666666
Vayne,JUNGLE,Baixa,0.6666666666666666
Vayne,MIDDLE,Alta,0.5
Vayne,MIDDLE,Baixa,0.46153846153846156
Vayne,NONE,Alta,0.5714285714285714
Vayne,NONE,Baixa,0.48
Vayne,TOP,Alta,0.45454545454545453
Vayne,TOP,Baixa,0.6333333333333333
Veigar,BOTTOM,Alta,0.41935483870967744
Veigar,BOTTOM,Baixa,0.55
Veigar,MIDDLE,Alta,0.5076923076923077
Veigar,MIDDLE,Baixa,0.5
Veigar,NONE,Alta,0.6842105263157895
Veigar,NONE,Baixa,0.36
Veigar,TOP,Alta,1.0
Veigar,TOP,Baixa,0.5714285714285714
Velkoz,BOTTOM,Alta,0.5978260869565217
Velkoz,BOTTOM,Baixa,0.4230769230769231
Velkoz,JUNGLE,Alta,0.5
Velkoz,MIDDLE,Alta,0.45098039215686275
Velkoz,MIDDLE,Baixa,0.4444444444444444
Velkoz,NONE,Alta,0.5454545454545454
Velkoz,NONE,Baixa,0.3333333333333333
Velkoz,TOP,Alta,0.42857142857142855
Velkoz,TOP,Baixa,0.3333333333333333
Vex,BOTTOM,Alta,1.0
Vex,MIDDLE,Alta,0.5081967213114754
Vex,MIDDLE,Baixa,0.38636363636363635
Vex,NONE,Alta,0.23529411764705882
Vex,NONE,Baixa,0.6428571428571429
Vex,TOP,Alta,1.0
Vex,TOP,Baixa,0.6
Vi,BOTTOM,Baixa,0.5
Vi,JUNGLE,Alta,0.6122448979591837
Vi,JUNGLE,Baixa,0.5078125
Vi,MIDDLE,Baixa,0.0
Vi,NONE,Alta,0.2857142857142857
Vi,NONE,Baixa,0.43333333333333335
Vi,TOP,Baixa,0.0
Viego,BOTTOM,Alta,1.0
Viego,BOTTOM,Baixa,1.0
Viego,JUNGLE,Alta,0.5248618784530387
Viego,JUNGLE,Baixa,0.41975308641975306
Viego,MIDDLE,Alta,0.5
Viego,MIDDLE,Baixa,1.0
Viego,NONE,Alta,0.6274509803921569
Viego,NONE,Baixa,0.5357142857142857
Viego,TOP,Alta,0.25
Viktor,BOTTOM,Alta,0.625
Viktor,BOTTOM,Baixa,0.5
Viktor,JUNGLE,Baixa,0.8
Viktor,MIDDLE,Alta,0.4794520547945205
Viktor,MIDDLE,Baixa,0.47715736040609136
Viktor,NONE,Alta,0.6111111111111112
Viktor,NONE,Baixa,0.39473684210526316
Viktor,TOP,Alta,0.9
Viktor,TOP,Baixa,0.3333333333333333
Vladimir,BOTTOM,Alta,0.0
Vladimir,BOTTOM,Baixa,0.0
Vladimir,JUNGLE,Alta,0.6428571428571429
Vladimir,JUNGLE,Baixa,0.375
Vladimir,MIDDLE,Alta,0.6033057851239669
Vladimir,MIDDLE,Baixa,0.5161290322580645
Vladimir,NONE,Alta,0.6521739130434783
Vladimir,NONE,Baixa,0.7272727272727273
Vladimir,TOP,Alta,0.5340909090909091
Vladimir,TOP,Baixa,0.5869565217391305
Volibear,JUNGLE,Alta,0.6268656716417911
Volibear,JUNGLE,Baixa,0.4827586206896552
Volibear,MIDDLE,Alta,0.75
Volibear,MIDDLE,Baixa,0.2
Volibear,NONE,Alta,0.7272727272727273
Volibear,NONE,Baixa,0.28
Volibear,TOP,Alta,0.3076923076923077
Volibear,TOP,Baixa,0.4791666666666667
Warwick,BOTTOM,Alta,1.0
Warwick,BOTTOM,Baixa,1.0
Warwick,JUNGLE,Alta,0.7142857142857143
Warwick,JUNGLE,Baixa,0.42424242424242425
Warwick,MIDDLE,Baixa,1.0
Warwick,NONE,Alta,0.25
Warwick,NONE,Baixa,0.4
Warwick,TOP,Alta,0.25
Warwick,TOP,Baixa,0.6111111111111112
Xayah,BOTTOM,Alta,0.5368421052631579
Xayah,BOTTOM,Baixa,0.5100671140939598
Xayah,JUNGLE,Alta,1.0
Xayah,JUNGLE,Baixa,0.3333333333333333
Xayah,MIDDLE,Alta,0.0
Xayah,MIDDLE,Baixa,0.5
Xayah,NONE,Alta,0.6206896551724138
Xayah,NONE,Baixa,0.4146341463414634
Xayah,TOP,Baixa,0.5
Xerath,BOTTOM,Alta,0.4909090909090909
Xerath,BOTTOM,Baixa,0.4838709677419355
Xerath,JUNGLE,Alta,1.0
Xerath,MIDDLE,Alta,0.5
Xerath,MIDDLE,Baixa,0.5333333333333333
Xerath,NONE,Alta,0.6521739130434783
Xerath,NONE,Baixa,0.3157894736842105
Xerath,TOP,Alta,0.0
Xerath,TOP,Baixa,0.0
XinZhao,BOTTOM,Baixa,0.0
XinZhao,JUNGLE,Alta,0.5789473684210527
XinZhao,JUNGLE,Baixa,0.5353535353535354
XinZhao,MIDDLE,Baixa,0.5
XinZhao,NONE,Alta,0.6363636363636364
XinZhao,NONE,Baixa,0.5294117647058824
XinZhao,TOP,Alta,0.3333333333333333
XinZhao,TOP,Baixa,0.5
Yasuo,BOTTOM,Alta,0.38461538461538464
Yasuo,BOTTOM,Baixa,0.5
Yasuo,JUNGLE,Alta,0.5
Yasuo,JUNGLE,Baixa,0.42857142857142855
Yasuo,MIDDLE,Alta,0.46835443037974683
Yasuo,MIDDLE,Baixa,0.44761904761904764
Yasuo,NONE,Alta,0.6451612903225806
Yasuo,NONE,Baixa,0.38235294117647056
Yasuo,TOP,Alta,0.4666666666666667
Yasuo,TOP,Baixa,0.3684210526315789
Yone,BOTTOM,Alta,0.5
Yone,BOTTOM,Baixa,0.5
Yone,JUNGLE,Alta,0.55
Yone,JUNGLE,Baixa,0.47058823529411764
Yone,MIDDLE,Alta,0.4444444444444444
Yone,MIDDLE,Baixa,0.4326241134751773
Yone,NONE,Alta,0.39473684210526316
Yone,NONE,Baixa,0.3
Yone,TOP,Alta,0.5135135135135135
Yone,TOP,Baixa,0.38271604938271603
Yorick,JUNGLE,Alta,0.6923076923076923
Yorick,JUNGLE,Baixa,0.4444444444444444
Yorick,MIDDLE,Alta,0.35714285714285715
Yorick,MIDDLE,Baixa,0.6666666666666666
Yorick,NONE,Alta,0.7222222222222222
Yorick,NONE,Baixa,0.375
Yorick,TOP,Alta,0.4931506849315068
Yorick,TOP,Baixa,0.5
Yuumi,BOTTOM,Alta,0.4943820224719101
Yuumi,BOTTOM,Baixa,0.3953488372093023
Yuumi,JUNGLE,Alta,0.0
Yuumi,MIDDLE,Alta,0.5
Yuumi,MIDDLE,Baixa,0.75
Yuumi,NONE,Alta,0.4
Yuumi,NONE,Baixa,0.5
Yuumi,TOP,Alta,1.0
Yuumi,TOP,Baixa,0.0
Zac,BOTTOM,Alta,0.5
Zac,BOTTOM,Baixa,0.5
Zac,JUNGLE,Alta,0.5652173913043478
Zac,JUNGLE,Baixa,0.4090909090909091
Zac,MIDDLE,Alta,0.5
Zac,MIDDLE,Baixa,0.25
Zac,NONE,Alta,0.5675675675675675
Zac,NONE,Baixa,0.3076923076923077
Zac,TOP,Alta,0.3333333333333333
Zac,TOP,Baixa,0.05555555555555555
Zed,JUNGLE,Alta,0.4666666666666667
Zed,JUNGLE,Baixa,0.2857142857142857
Zed,MIDDLE,Alta,0.5147058823529411
Zed,MIDDLE,Baixa,0.3780487804878049
Zed,NONE,Alta,0.4883720930232558
Zed,NONE,Baixa,0.44
Zed,TOP,Alta,0.5238095238095238
Zed,TOP,Baixa,0.2857142857142857
Zeri,BOTTOM,Alta,0.4774774774774775
Zeri,BOTTOM,Baixa,0.4068965517241379
Zeri,JUNGLE,Alta,0.16666666666666666
Zeri,JUNGLE,Baixa,0.7142857142857143
Zeri,MIDDLE,Alta,0.42857142857142855
Zeri,MIDDLE,Baixa,0.4
Zeri,NONE,Alta,0.4782608695652174
Zeri,NONE,Baixa,0.3142857142857143
Zeri,TOP,Alta,0.5
Zeri,TOP,Baixa,0.375
Ziggs,BOTTOM,Alta,0.53125
Ziggs,BOTTOM,Baixa,0.5057471264367817
Ziggs,JUNGLE,Baixa,1.0
Ziggs,MIDDLE,Alta,0.5714285714285714
Ziggs,MIDDLE,Baixa,0.3448275862068966
Ziggs,NONE,Alta,0.6153846153846154
Ziggs,NONE,Baixa,0.5
Ziggs,TOP,Alta,1.0
Ziggs,TOP,Baixa,0.75
Zilean,BOTTOM,Alta,0.6571428571428571
Zilean,BOTTOM,Baixa,0.39473684210526316
Zilean,JUNGLE,Baixa,0.0
Zilean,MIDDLE,Alta,0.6521739130434783
Zilean,MIDDLE,Baixa,0.6666666666666666
Zilean,NONE,Alta,0.45454545454545453
Zilean,NONE,Baixa,0.6153846153846154
Zilean,TOP,Alta,0.5
Zilean,TOP,Baixa,0.6
Zoe,BOTTOM,Alta,0.6190476190476191
Zoe,BOTTOM,Baixa,0.0
Zoe,JUNGLE,Alta,0.5
Zoe,MIDDLE,Alta,0.4782608695652174
Zoe,MIDDLE,Baixa,0.5
Zoe,NONE,Alta,0.6216216216216216
Zoe,NONE,Baixa,1.0
Zoe,TOP,Alta,0.4444444444444444
Zoe,TOP,Baixa,0.0
Zyra,BOTTOM,Alta,0.5555555555555556
Zyra,BOTTOM,Baixa,0.43636363636363634
Zyra,JUNGLE,Alta,0.5555555555555556
Zyra,JUNGLE,Baixa,0.48148148148148145
Zyra,MIDDLE,Alta,0.4
Zyra,NONE,Alta,0.4
Zyra,NONE,Baixa,0.8
Zyra,TOP,Alta,0.4
Zyra,TOP,Baixa,0.0
